52, 555, 180, 600, 180, 600, 190, 555, 190
53, 610, 180, 695, 180, 695, 190, 610, 190
54, 705, 180, 780, 180, 780, 190, 705, 190
55, 705, 220, 780, 220, 780, 230, 705, 230
56, 695, 235, 705, 235, 730, 255, 720, 255
57, 570, 220, 620, 220, 620, 230, 570, 230
58, 730, 260, 780, 260, 780, 270, 730, 270
59, 630, 220, 695, 220, 695, 230, 630, 230
60, 720, 380, 780, 380, 780, 390, 720, 390
61, 625, 355, 635, 355, 660, 375, 650, 375
62, 660, 380, 710, 380, 710, 390, 660, 390
63, 635, 340, 730, 340, 730, 350, 635, 350
64, 740, 340, 780, 340, 780, 350, 740, 350
65, 705, 315, 715, 315, 740, 335, 730, 335
66, 715, 300, 780, 300, 780, 310, 715, 310
67, 645, 300, 705, 300, 705, 310, 645, 310

[OVERLAPPING]
1, 40, 47
2, 41, 44
3, 42, 63

[PLATFORMS]
1, 790, 60,  800, 60,  800, 70,  790, 70
2, 790, 100, 800, 100, 800, 110, 790, 110
3, 790, 140, 800, 140, 800, 150, 790, 150
4, 790, 180, 800, 180, 800, 190, 790, 190
5, 790, 220, 800, 220, 800, 230, 790, 230
6, 790, 260, 800, 260, 800, 270, 790, 270
7, 790, 300, 800, 300, 800, 310, 790, 310
8, 790, 340, 800, 340, 800, 350, 790, 350
9, 790, 380, 800, 380, 800, 390, 790, 390
10, 790, 480, 800, 480, 800, 490, 790, 490
11, 790, 520, 800, 520, 800, 530, 790, 530


[ROUTES]
1,   1, 5,    1011, 16,    25,    33035, 37,    38
2,   1, 6,    1011, 16,    25,    33035, 36,    45
3,   1, 7,    1011, 16,    25,    33034, 46,    48
4,   1, 7,    1006, 12017, 23026, 30040, 46,    48
5,   1, 8,    1011, 16,    25,    47,    49,    50
6,   1, 8,    1006, 12017, 23026, 30052, 53051, 50
7,   1, 9,    1006, 12017, 23026, 30052, 53,    54
8,   1, 10,   1006, 12013, 18020, 31,    57059, 55
9,   1, 11,   1006, 12013, 18020, 31,    57059, 56058
10,  1, 11,   1006, 12013, 18021, 28027, 44,    29058
11,  1, 12,   1006, 12013, 18020, 31,    41067, 66
12,  1, 13,   1006, 12013, 18020, 31,    41067, 65064
13,  1, 13,   1006, 12013, 18021, 28027, 43063, 64
14,  1, 14,   1006, 12013, 18020, 31,    41042, 60
15,  1, 14,   1006, 12013, 18021, 28027, 43061, 62060
16,  1, 16,   1006, 12013, 18021, 28,    22,    8005
17,  1, 17,   1006, 12013, 18021, 28,    22008, 7039
18,  3, 5,    3014, 18019, 23024, 25033, 35037, 38
19,  3, 6,    3014, 18019, 23024, 25033, 35036, 45
20,  3, 7,    3014, 18019, 23024, 25033, 34046, 48
21,  3, 7,    3014, 18019, 23026, 30,    40046, 48
22,  3, 8,    3014, 18019, 23024, 25,    47049, 50
23,  3, 8,    3014, 18019, 23026, 30052, 53051, 50
24,  3, 9,    3014, 18019, 23026, 30052, 53,    54
25,  3, 10,   3014, 18,    20,    31,    57059, 55
26,  3, 11,   3014, 18,    20,    31,    57059, 56058
27,  3, 11,   3014, 18021, 28,    27,    44029, 58
28,  3, 12,   3014, 18,    20,    31,    41067, 66
29,  3, 13,   3014, 18,    20,    31,    41067, 65064
30,  3, 13,   3014, 18021, 28,    27,    43063, 64
31,  3, 14,   3014, 18,    20,    31,    41042, 60
32,  3, 14,   3014, 18021, 28,    27,    43061, 62060
33,  3, 16,   3014, 18021, 28,    22,    8,     5
34,  3, 17,   3014, 18021, 28,    22,    8007,  39
35,  5, 2,   38037, 35033, 25,    24023, 17012, 2
36,  5, 4,   38037, 35033, 25024, 23019, 18014, 9004
37,  6, 2,   45036, 35033, 25,    24023, 17012, 2
38,  6, 4,   45036, 35033, 25024, 23019, 19014, 9004
39,  7, 2,   48,    46040, 30,    26023, 17012, 2
40,  7, 2,   48     46034, 33025, 24023, 17012, 2
41,  7, 4,   48,    46040, 30026, 23019, 18014, 9004
42,  7, 4,   48046  34033, 25024, 23019, 18014, 9004
43,  8, 2,   50,    51053, 52030, 26,    23017, 12002
44,  8, 2,   50,    49047, 25,    24023, 17012, 2
45,  8, 4,   50051, 53052, 30026, 23019, 18014, 9004
46,  8, 4,   50049, 47,    25024, 23019, 18014, 9004
47,  9, 2,   54,    53052, 30,    26023, 17012, 2
48,  9, 4,   54,    53052, 30026, 23019, 18014, 9004
49, 10, 2,   55,    59057, 31,    20,    18013, 12002
50, 10, 4,   55,    59057, 31,    20,    18014, 9004
51, 11, 2,   58056  59057, 31,    20,    18013, 12002
52, 11, 2,   58029, 44,    27,    28021, 18013, 12002
53, 11, 4,   58029, 44,    27,    28,    15,    4
54, 12, 2,   66067, 41,    31,    20,    18013, 12002
55, 12, 4,   66067, 41,    31,    20,    18014, 9004
56, 13, 2,   64065, 67041, 31,    20,    18013, 12002
57, 13, 2,   64063, 43,    27,    28021, 18013, 12002
58, 13, 4,   64065, 67041, 31,    20,    18014, 9004
59, 13, 4,   64063, 43,    27,    28,    15,    4
60, 14, 2,   60042, 41,    31,    20,    18013, 12002
61, 14, 2,   60062, 61043, 27,    28021, 18013, 12002
62, 14, 4,   60042, 41,    31,    20,    18014, 9004
63, 14, 4,   60062, 61043, 27,    28021, 15,    4
64, 15, 2,   10,    32,    22,    28021, 18013, 12002
65, 15, 4,   10,    32,    22,    28,    15,    4
66, 16, 2,   5,     8,     22,    28021, 18013, 12002
67, 16, 4,   5,     8,     22,    28,    15,    4
68, 17, 2,   39,    7008,  22,    28021, 18013, 12002
69, 17, 4,   39,    7008,  22,    28,    15,    4
70, 6,  18,  45,    36035, 33025, 24023, 19,    18
71, 7,  18,  48,    46034, 33025, 24023, 19,    18
72, 7,  18,  48,    46040, 30,    26023, 19,    18
73, 18, 6,   0,     18019, 23024, 25033, 35036, 45
    
[LOCOS]
1, 26, 028, 1
2, 26, 029, 1
3, 26, 046, 1
4, 27, 001, 1
5, 27, 005, 1
6, 27, 025, 1
7, 27, 046, 1
8, 27, 201, 1
9, 254, 002, 2
10, 254, 003, 2
11, 254, 004, 2
12, 254, 005, 2
13, 254, 006, 2
14, 254, 007, 2
15, 254, 008, 2
16, 254, 009, 2
17, 254, 010, 2
18, 254, 011, 2
19, 254, 012, 2
20, 254, 013, 2
21, 254, 014, 2
22, 254, 015, 2
23, 254, 016, 2
24, 254, 017, 2
25, 254, 018, 3
26, 254, 019, 3
27, 254, 020, 3
28, 47, 701, 10
29, 47, 702, 10
30, 47, 703, 10
31, 47, 704, 10
32, 47, 705, 10
33, 47, 706, 10
34, 47, 707, 10
35, 47, 708, 10
36, 47, 709, 10
37, 47, 710, 10
38, 47, 711, 10
39, 47, 712, 10
40, 47, 713, 10
41, 47, 714, 10
42, 47, 715, 10
43, 47, 716, 10
44, 101, 306, 11
45, 101, 310, 11
46, 101, 324, 11
47, 101, 364, 11
48, 101, 328, 11
49, 101, 330, 11
50, 101, 347, 11
51, 101, 357, 11
52, 101, 358, 11
53, 108, 380, 11
54, 108, 381, 11
55, 108, 383, 11
56, 101, 390, 11
57, 101, 393, 11
58, 101, 394, 11
59, 107, 425, 11
60, 107, 428, 11
61, 107, 431, 11
62, 107, 432, 11
63, 107, 434, 11
64, 104, 456, 11
65, 104, 457, 11
66, 107, 427, 11
67, 107, 429, 11
68, 47, 430, 5
69, 47, 486, 5
70, 47, 517, 5
71, 47, 525, 5
72, 47, 541, 5
73, 47, 543, 5
74, 47, 550, 5
75, 47, 562, 5
76, 47, 570, 5
77, 47, 577, 5
78, 47, 593, 5
79, 47, 595, 5
80, 47, 604, 5
81, 47, 605, 5
82, 47, 635, 5
83, 47, 636, 5
84, 47, 643, 5
85, 37, 401, 12
86, 37, 402, 12
87, 37, 403, 12
88, 37, 404, 12
89, 37, 405, 12
90, 37, 406, 12
91, 37, 407, 12
92, 37, 408, 12
93, 37, 409, 12
94, 37, 410, 12
95, 37, 411, 12
96, 37, 412, 12
97, 37, 413, 12
98, 37, 422, 12
99, 37, 423, 12
100, 37, 424, 12
101, 37, 425, 12
102, 60, 003, 15
103, 60, 052, 15
104, 60, 042, 15
105, 66, 081, 15
106, 66, 102, 15
107, 66, 122, 15
108, 156, 001, 16
109, 156, 002, 16



[TIMETABLE]
1,  156 twin test in, 156 twin test out (A), 1, 0605, 10, 0625, 19, 16,  0,  1, 0
2,  TW:1,             156 twin test out (B), 1, 0605, 10, 0630,  0, 16, 30,  1, 0

11, 1H02 cement ex Motherwell, 0606 Oxwellmains, 1, 0606, 0, 0, 15, 0, 0, 3, 0
12, 5T34 coal ex Cockenzie, 0607 Linlithgow, 15, 0607, 0, 0, 15, 0, 0, 3, 0
 

2, ECS loco 1, ,                 1, 0605, 10, 0, 14, 0, 0, 0
3, Test train 2, ECS,            3, 0606, 10, 0,  1, 1, 0, 0
4, Test train 3, ECS,            3, 0607, 10, 0,  1, 1, 0, 0
5, Test train 4, ECS,            3, 0608, 10, 0,  1, 1, 0, 0
6, Test train 5, ECS,            1, 0608, 10, 0,  5, 1, 0, 0
7, Test train 6, ECS,            1, 0608, 10, 0,  5, 1, 0, 0
8, Test train 7, ECS,            1, 0608, 10, 0,  5, 1, 0, 0
9, Test train 8, ECS,            1, 0608, 10, 0,  5, 1, 0, 0
10, ECS loco 2, ,                1, 0613, 10, 0, 14, 0, 0, 0
11, ECS loco 3, ,                1, 0614, 10, 0, 14, 0, 0, 0
12, ECS loco 4, ,                1, 0615, 10, 0, 14, 0, 0, 0
13, ECS loco 5, ,                1, 0616, 10, 0, 14, 0, 0, 0
14, ECS loco 6, ,                1, 0617, 10, 0, 14, 0, 0, 0
15, ECS loco 7, ,                1, 0618, 10, 0, 14, 0, 0, 0
16, ECS loco 8, ,                1, 0619, 10, 0, 14, 0, 0, 0
17, Test train 1, ECS,            3, 0605, 10, 0,  1, 1, 0, 0

[LOCOYARD]
Disabled

[GENERAL]
StartTime= 0600
StopTime= 1400
StartText1= Winter Thursday in 2006 - 06:00hrs 
StartText2= Prepare to start your 8 hour shift as
StartText3= duty controller at Edinburgh Waverly Station


WAVERLY88.RCD
=============
[SELECTOR]
1, 15, 130, 30, 30, 1, 0,UN
2, 15, 170, 30, 30, 2, 0,DN
3, 15, 210, 30, 30, 1, 0,US
4, 15, 250, 30, 30, 2, 0,DS
5, 805, 10, 30, 30, 2, 0,NL
6, 805, 50, 30, 30, 4, 1,19
7, 805, 90, 30, 30, 3, 2,18
8, 805, 130, 30, 30, 3, 3,17
9, 805, 170, 30, 30, 3, 4,16
10, 805, 210, 30, 30, 3, 5,15
11, 805, 250, 30, 30, 3, 6,14
12, 805, 290, 30, 30, 3, 7,13
13, 805, 330, 30, 30, 3, 8,12
14, 805, 370, 30, 30, 4, 9,11
15, 805, 430, 30, 30, 1, 0,SL
16, 805, 470, 30, 30, 4, 10,20
17, 805, 510, 30, 30, 4, 11,21
18, 140, 210, 30, 30, 5, 14,H

[SECTIONS]
1, 50, 140, 150, 140, 150, 150, 50, 150
2, 50, 180, 175, 180, 175, 190, 50, 190
3, 50, 220, 135, 220, 135, 230, 50, 230
4, 50, 260, 150, 260, 150, 270, 50, 270
5, 690, 480, 780, 480, 780, 490, 690, 490
6, 150, 155, 160, 155, 185, 175, 175, 175
7, 680, 495, 690, 495, 715, 515, 705, 515
8, 655, 455, 665, 455, 690, 475, 680, 475
9, 175, 235, 185, 235, 160, 255, 150, 255
10, 730, 440, 800, 440, 800, 450, 730, 450
11, 160, 140, 250, 140, 250, 150, 160, 150
12, 185, 180, 215, 180, 215, 190, 185, 190
13, 215, 195, 225, 195, 250, 215, 240, 215
14, 175, 220, 240, 220, 240, 230, 175, 230
15, 160, 260, 305, 260, 305, 270, 160, 270
16, 260, 140, 375, 140, 375, 150, 260, 150
17, 225, 180, 305, 180, 305, 190, 225, 190
18, 250, 220, 280, 220, 280, 230, 250, 230
19, 305, 195, 315, 195, 290, 215, 280, 215
20, 290, 220, 430, 220, 430, 230, 290, 230
21, 280, 235, 290, 235, 315, 255, 305, 255
22, 450, 275, 460, 275, 665, 435, 655, 435
23, 315, 180, 350, 180, 350, 190, 315, 190
24, 375, 155, 385, 155, 360, 175, 350, 175
25, 385, 140, 540, 140, 540, 150, 385, 150
26, 360, 180, 450, 180, 450, 190, 360, 190
27, 460, 260, 550, 260, 550, 270, 460, 270
28, 315, 260, 450, 260, 450, 270, 315, 270
29, 670, 260, 720, 260, 720, 270, 670, 270
30, 460, 180, 545, 180, 545, 190, 460, 190
31, 440, 220, 560, 220, 560, 230, 440, 230
32, 665, 440, 720, 440, 720, 450, 665, 450
33, 565, 115, 575, 115, 550, 135, 540, 135
34, 575, 100, 620, 100, 620, 110, 575, 110
35, 590,  75, 600,  75, 575,  95, 565,  95
36, 600,  60, 710,  60, 710,  70, 600,  70
37, 615,  35, 625,  35, 600,  55, 590,  55
38, 625,  20, 800,  20, 800,  30, 625,  30
39, 715, 520, 780, 520, 780, 530, 715, 530
40, 620, 115, 630, 115, 555, 175, 545, 175
41, 560, 235, 570, 235, 645, 295, 635, 295
42, 635, 315, 645, 315, 720, 375, 710, 375
43, 550, 275, 560, 275, 635, 335, 625, 335
44, 560, 260, 660, 260, 660, 270, 560, 270
45, 720,  60, 780,  60, 780,  70, 720,  70
46, 630, 100, 700, 100, 700, 110, 630, 110
47, 550, 140, 670, 140, 670, 150, 550, 150
48, 710, 100, 780, 100, 780, 110, 710, 110
49, 680, 140, 720, 140, 720, 150, 680, 150
50, 730, 140, 780, 140, 780, 150, 730, 150
51, 720, 155, 730, 155, 705, 175, 695, 175
52, 555, 180, 600, 180, 600, 190, 555, 190
53, 610, 180, 695, 180, 695, 190, 610, 190
54, 705, 180, 780, 180, 780, 190, 705, 190
55, 705, 220, 780, 220, 780, 230, 705, 230
56, 695, 235, 705, 235, 730, 255, 720, 255
57, 570, 220, 620, 220, 620, 230, 570, 230
58, 730, 260, 780, 260, 780, 270, 730, 270
59, 630, 220, 695, 220, 695, 230, 630, 230
60, 720, 380, 780, 380, 780, 390, 720, 390
61, 625, 355, 635, 355, 660, 375, 650, 375
62, 660, 380, 710, 380, 710, 390, 660, 390
63, 635, 340, 730, 340, 730, 350, 635, 350
64, 740, 340, 780, 340, 780, 350, 740, 350
65, 705, 315, 715, 315, 740, 335, 730, 335
66, 715, 300, 780, 300, 780, 310, 715, 310
67, 645, 300, 705, 300, 705, 310, 645, 310

[OVERLAPPING]
1, 40, 47
2, 41, 44
3, 42, 63

[PLATFORMS]
1, 790, 60,  800, 60,  800, 70,  790, 70
2, 790, 100, 800, 100, 800, 110, 790, 110
3, 790, 140, 800, 140, 800, 150, 790, 150
4, 790, 180, 800, 180, 800, 190, 790, 190
5, 790, 220, 800, 220, 800, 230, 790, 230
6, 790, 260, 800, 260, 800, 270, 790, 270
7, 790, 300, 800, 300, 800, 310, 790, 310
8, 790, 340, 800, 340, 800, 350, 790, 350
9, 790, 380, 800, 380, 800, 390, 790, 390
10, 790, 480, 800, 480, 800, 490, 790, 490
11, 790, 520, 800, 520, 800, 530, 790, 530


[ROUTES]
1,   1, 5,    1011, 16,    25,    33035, 37,    38
2,   1, 6,    1011, 16,    25,    33035, 36,    45
3,   1, 7,    1011, 16,    25,    33034, 46,    48
4,   1, 7,    1006, 12017, 23026, 30040, 46,    48
5,   1, 8,    1011, 16,    25,    47,    49,    50
6,   1, 8,    1006, 12017, 23026, 30052, 53051, 50
7,   1, 9,    1006, 12017, 23026, 30052, 53,    54
8,   1, 10,   1006, 12013, 18020, 31,    57059, 55
9,   1, 11,   1006, 12013, 18020, 31,    57059, 56058
10,  1, 11,   1006, 12013, 18021, 28027, 44,    29058
11,  1, 12,   1006, 12013, 18020, 31,    41067, 66
12,  1, 13,   1006, 12013, 18020, 31,    41067, 65064
13,  1, 13,   1006, 12013, 18021, 28027, 43063, 64
14,  1, 14,   1006, 12013, 18020, 31,    41042, 60
15,  1, 14,   1006, 12013, 18021, 28027, 43061, 62060
16,  1, 16,   1006, 12013, 18021, 28,    22,    8005
17,  1, 17,   1006, 12013, 18021, 28,    22008, 7039
18,  3, 5,    3014, 18019, 23024, 25033, 35037, 38
19,  3, 6,    3014, 18019, 23024, 25033, 35036, 45
20,  3, 7,    3014, 18019, 23024, 25033, 34046, 48
21,  3, 7,    3014, 18019, 23026, 30,    40046, 48
22,  3, 8,    3014, 18019, 23024, 25,    47049, 50
23,  3, 8,    3014, 18019, 23026, 30052, 53051, 50
24,  3, 9,    3014, 18019, 23026, 30052, 53,    54
25,  3, 10,   3014, 18,    20,    31,    57059, 55
26,  3, 11,   3014, 18,    20,    31,    57059, 56058
27,  3, 11,   3014, 18021, 28,    27,    44029, 58
28,  3, 12,   3014, 18,    20,    31,    41067, 66
29,  3, 13,   3014, 18,    20,    31,    41067, 65064
30,  3, 13,   3014, 18021, 28,    27,    43063, 64
31,  3, 14,   3014, 18,    20,    31,    41042, 60
32,  3, 14,   3014, 18021, 28,    27,    43061, 62060
33,  3, 16,   3014, 18021, 28,    22,    8,     5
34,  3, 17,   3014, 18021, 28,    22,    8007,  39
35,  5, 2,   38037, 35033, 25,    24023, 17012, 2
36,  5, 4,   38037, 35033, 25024, 23019, 18014, 9004
37,  6, 2,   45036, 35033, 25,    24023, 17012, 2
38,  6, 4,   45036, 35033, 25024, 23019, 18014, 9004
39,  7, 2,   48,    46040, 30,    26023, 17012, 2
40,  7, 2,   48,    46034, 33025, 24023, 17012, 2
41,  7, 4,   48,    46040, 30026, 23019, 18014, 9004
42,  7, 4,   48046  34033, 25024, 23019, 18014, 9004
43,  8, 2,   50,    51053, 52030, 26,    23017, 12002
44,  8, 2,   50,    49047, 25,    24023, 17012, 2
45,  8, 4,   50051, 53052, 30026, 23019, 18014, 9004
46,  8, 4,   50049, 47,    25024, 23019, 18014, 9004
47,  9, 2,   54,    53052, 30,    26023, 17012, 2
48,  9, 4,   54,    53052, 30026, 23019, 18014, 9004
49, 10, 2,   55,    59057, 31,    20,    18013, 12002
50, 10, 4,   55,    59057, 31,    20,    18014, 9004
51, 11, 2,   58056, 59057, 31,    20,    18013, 12002
52, 11, 2,   58029, 44,    27,    28021, 18013, 12002
53, 11, 4,   58029, 44,    27,    28,    15,    4
54, 12, 2,   66067, 41,    31,    20,    18013, 12002
55, 12, 4,   66067, 41,    31,    20,    18014, 9004
56, 13, 2,   64065, 67041, 31,    20,    18013, 12002
57, 13, 2,   64063, 43,    27,    28021, 18013, 12002
58, 13, 4,   64063, 43,    27,    28,    15,    4
59, 13, 4,   64065, 67041, 31,    20,    18014, 9004
60, 14, 2,   60042, 41,    31,    20,    18013, 12002
61, 14, 2,   60062, 61043, 27,    28021, 18013, 12002
62, 14, 4,   60062, 61043, 27,    28,    15,    4
63, 14, 4,   60042, 41,    31,    20,    18014, 9004
64, 15, 2,   10,    32,    22,    28021, 18013, 12002
65, 15, 4,   10,    32,    22,    28,    15,    4
66, 16, 2,   5,     8,     22,    28021, 18013, 12002
67, 16, 4,   5,     8,     22,    28,    15,    4
68, 17, 2,   39,    7008,  22,    28021, 18013, 12002
69, 17, 4,   39,    7008,  22,    28,    15,    4
70, 6,  18,  45,    36035, 33025, 24023, 19,    18
71, 7,  18,  48,    46034, 33025, 24023, 19,    18
72, 7,  18,  48,    46040, 30,    26023, 19,    18
73, 8,  18,  50,    49,    47025, 24023, 19,    18
74, 8,  18,  50,    51053, 52030, 26023, 19,    18
75, 9,  18,  54,    53,    52030, 26023, 19,    18
76, 10, 18,  55,    59,    57,    31,    20,    18
77, 11, 18,  58,    56059, 57,    31,    20,    18
78, 11, 18,  58029, 44,    27,    28,    21,    18 
79, 12, 18,  66,    67,    41,    31,    20,    18
80, 13, 18,  64065, 67,    41,    31,    20,    18
81, 13, 18,  64063, 43,    27,    28,    21,    18
82, 14, 18,  60,    42,    41,    31,    20,    18
83, 14, 18,  60062  61043, 27,    28,    21,    18
84, 16, 18,  5,     8,     22,    28,    21,    18
85, 17, 18,  39007, 8,     22,    28,    21,    18
86, 18, 6,   0,     18019, 23024, 25033, 35036, 45
87, 18, 7,   0,     18019, 23024, 25033, 34046, 48
88, 18, 7,   0,     18019, 23026, 30,    40046, 48
89, 18, 8,   0,     18019, 23024, 25047, 49,    50
90, 18, 8,   0,     18019, 23026, 30052, 53051, 50
91, 18, 9,   0,     18019, 23026, 30052, 53,    54
92, 18, 10,  0,     18020, 31,    57,    59,    55
93, 18, 11,  0,     18020, 31,    57,    56059, 58
94, 18, 11,  0,     18021, 28,    27,    44,    29058
95, 18, 12,  0,     18020, 31,    41,    67,    66
96, 18, 13,  0,     18020, 31,    41,    67,    65064
97, 18, 13,  0,     18021, 28,    27,    43,    63064
98, 18, 14,  0,     18020, 31,    41,    42,    60
99, 18, 14,  0,     18021, 28,    27,    43061, 62060
100, 18, 16,  0,     18021, 28,    22,    8,     5
101, 18, 17,  0,     18021, 28,    22,    8,     7039


    
[LOCOS]
1, 26, 028, 1
2, 26, 029, 1
3, 26, 046, 1
4, 27, 001, 1
5, 27, 005, 1
6, 27, 025, 1
7, 27, 046, 1
8, 27, 201, 1
9, 254, 002, 2
10, 254, 003, 2
11, 254, 004, 2
12, 254, 005, 2                            
13, 254, 006, 2
14, 254, 007, 2
15, 254, 008, 2
16, 254, 009, 2
17, 254, 010, 2
18, 254, 011, 2
19, 254, 012, 2
20, 254, 013, 2
21, 254, 014, 2
22, 254, 015, 2
23, 254, 016, 2
24, 254, 017, 2
25, 254, 018, 3
26, 254, 019, 3
27, 254, 020, 3
28, 47, 701, 10
29, 47, 702, 10
30, 47, 703, 10
31, 47, 704, 10
32, 47, 705, 10
33, 47, 706, 10
34, 47, 707, 10
35, 47, 708, 10
36, 47, 709, 10
37, 47, 710, 10
38, 47, 711, 10
39, 47, 712, 10
40, 47, 713, 10
41, 47, 714, 10
42, 47, 715, 10
43, 47, 716, 10
44, 101, 306, 11
45, 101, 307, 11
46, 101, 310, 11
47, 101, 315, 11
48, 101, 317, 11
49, 101, 318, 11
50, 101, 319, 11
51, 101, 324, 11
52, 101, 350, 11
53, 101, 355, 11
54, 101, 356, 11
55, 101, 359, 11
56, 101, 362, 11
57, 101, 364, 11
58, 120, 532, 11
59, 120, 533, 11
60, 120, 534, 11
61, 120, 535, 11
62, 101, 328, 11
63, 101, 330, 11
64, 101, 331, 11
65, 101, 336, 11
66, 101, 339, 11
67, 101, 346, 11
68, 101, 347, 11
69, 101, 357, 11
70, 101, 358, 11
71, 108, 380, 11
72, 108, 381, 11
73, 108, 383, 11
74, 108, 384, 11
75, 108, 385, 11
76, 108, 386, 11
77, 101, 390, 11
78, 108, 391, 11
79, 108, 392, 11
80, 108, 393, 11
81, 108, 394, 11
82, 107, 425, 11
83, 107, 428, 11
84, 107, 431, 11
85, 107, 432, 11
86, 107, 434, 11
87, 104, 456, 11
88, 104, 457, 11
89, 104, 458, 11
90, 104, 459, 11
91, 47, 430, 5
92, 47, 486, 5
93, 47, 517, 5
94, 47, 525, 5
95, 47, 541, 5
96, 47, 543, 5
97, 47, 550, 5
98, 47, 562, 5
99, 47, 570, 5
100, 47, 577, 5
101, 47, 593, 5
102, 47, 595, 5
103, 47, 604, 5
104, 47, 605, 5
105, 47, 635, 5
106, 47, 636, 5
107, 47, 643, 5
108, 37, 401, 12
109, 37, 402, 12
110, 37, 403, 12
111, 37, 404, 12
112, 37, 405, 12
113, 37, 406, 12
114, 37, 407, 12
115, 37, 408, 12
116, 37, 409, 12
117, 37, 410, 12
118, 37, 411, 12
119, 37, 412, 12
120, 37, 413, 12
121, 37, 422, 12
122, 37, 423, 12
123, 37, 424, 12
124, 37, 425, 12
125, 60, 003, 15
126, 60, 052, 15
127, 60, 042, 15
128, 66, 081, 15
129, 66, 102, 15
130, 66, 122, 15
131, 156, 001, 16
132, 156, 002, 16
133, 150, 283, 22
134, 150, 284, 22
135, 150, 285, 22
136, 150, 255, 22
137, 150, 257, 22
138, 150, 259, 22



[TIMETABLE]
1,   ECS 06:00 dep, 06:00 Cowdenbeath,             1, 0540,  5, 0600, 11, 11, 14,  2,   0
2,   ECS 06:15 dep, 06:15 Kirkcaldy,               1, 0545,  5, 0615, 11, 11, 14,  3,  35  # Becomes 07:30 ex Kirkcaldy
3,   23:25 ex Euston, ECS Craigentinny,            3, 0550, 20,    0,  5,  1, 12, 11,   0
4,   ECS 06:06 dep, 06:06 Bathgate,                3, 0550,  0, 0606, 22, 22, 14,  9,  18  # Becomes 06:37 ex Bathgate
5,   ECS 06:10 dep, 06:10 Glasgow QS,              3, 0600,  0, 0610,  2,  2, 14,  8,  34  # Becomes 07:30 ex Glasgow QS
6,   ECS 06:50 dep, 06:50 Aberdeen,                3, 0600,  0, 0650,  2,  2, 14,  1,  91  # Becomes The Aberdonian
7,   Aberdeen cement, Aberdeen cement,            15, 0606,  0,    0, 12, 12,  0,  3,   0
8,   ECS 06:40 dep, 06:40 Dunblane,                1, 0610,  5, 0640, 11, 11,  0,  0,  54  # Becomes 08:24 ex Dunblane
9,   ECS 06:48 dep, 06:48 Glasgow Cen,             1, 0615,  5, 0648, 11, 11,  0,  0,   0    
10,  23:45 Euston Sleeper, ECS Craigentinny,       3, 0620, 20,    0,  5,  1,  0,  2,   0
11,  ECS 07:00 dep, 07:00 Glasgow QS,              1, 0622, 10, 0700, 10, 10,  0,  0,  44  # Becomes 08:00 ex Glasgow QS
12,  Stock 07:10 dep, 07:10 Inverness,             1, 0627,  5, 0710,  1,  5,  0,  0,   0
13,  LE Haymarket, ,                               1, 0631,  5,    0,  7,  7,  0,  0,   0
14,  ECS 06:58 dep, 06:58 Cowdenbeath,             1, 0635,  5, 0658, 11, 11,  0,  0,  43  # Becomes 08:01 ex Cowdenbeath
15,  ECS 07:06 dep, 07:06 Bathgate,                1, 0640, 10, 0706, 22, 22,  0,  0,  31  # Becomes 07:37 ex Bathgate
16,  23:40 ex Inverness, ECS Craigentinny,         3, 0646, 20,    0,  5,  1,  0,  2,   0
17,  ECS 07:18 dep, 07:18 Glasgow Cen,             1, 0700,  5, 0718, 11, 11,  0,  0,  74  # Becomes 09:26 ex Glasgow Cen
18,  06:37 ex Bathgate, 07:10 Dundee,              3, 0703,  3, 0710, 22, 22,  0,  1,  58  # Becomes 08:40 ex Dundee
19,  ECS 07:30 dep, 07:30 Glasgow QS,              1, 0705, 10, 0730, 10, 10,  0,  0,  51  # Becomes 08:30 ex Glasgow QS
20,  06:22 ex Kirkcaldy, 07:30 Kirkcaldy,          1, 0712,  5, 0730, 11, 11,  0,  1,  52  # Becomes 08:30 ex Kirkcaldy
21,  ECS 07:33 dep, 07:33 Bathgate,                1, 0718,  5, 0733, 22, 22,  0,  0,  38  # Becomes 08:07 ex Bathgate
22,  06:25 ex Glasgow QS, 07:30 KingsX,            3, 0727,  0,    0,  2,  0,  0,  3,   0
23,  06:17 ex Holytown, 07:48 West Calder,         3, 0736,  5, 0748, 11, 11,  0,  1,  49  # Becomes 08:36 ex West Calder
24,  07:05 ex N Berwick, 07:40 Dunblane,          15, 0740,  0,    0, 11, 11,  0,  5,  65  # Becomes 09:24 ex Dunblane
25,  ECS 08:07 dep, 08:07 Cowdenbeath,             1, 0742,  5, 0807, 11, 11,  0,  0,  61  # Becomes 09:28 ex Cowdenbeath
26,  ECS 08:10 dep, 08:10 Stirling,                1, 0745,  5, 0810, 11, 11,  0,  0,   0  
27,  06:55 ex Glasgow QS, 08:00 Glasgow QS,        3, 0750,  5, 0800, 10, 10,  0,  1,  57  # Becomes 09:00 ex Glasgow QS
28,  06:23 ex Dundee, 08:13 Bathgate,              1, 0751,  5, 0813, 22, 22,  0,  1,  48  # Becomes 08:42 ex Bathgate
29,  LE Haymarket, ,                               1, 0755,  5,    0,  7,  7,  0,  0,   0  
